Suburb,Address,Type,Method,SellerG,Date,CouncilArea,Regionname
Reservoir,273 Mahoneys Rd,h,S,Love,25/02/2017,Darebin,Northern Metropolitan
Reservoir,103 McMahon Rd,h,S,Ray,25/02/2017,Darebin,Northern Metropolitan
Reservoir,33 Shand Rd,h,S,Love,25/02/2017,Darebin,Northern Metropolitan
Reservoir,7 Thackeray Rd,h,S,Barry,25/02/2017,Darebin,Northern Metropolitan
Reservoir,5/25 Ashley St,u,S,Love,26/07/2016,Darebin,Northern Metropolitan
Reservoir,4/18 Gourock St,t,VB,Love,26/07/2016,Darebin,Northern Metropolitan
Reservoir,1 Harmer St,h,S,hockingstuart,26/07/2016,Darebin,Northern Metropolitan
Reservoir,4/1067 High St,u,PI,Stockdale,26/07/2016,Darebin,Northern Metropolitan
Reservoir,42 Kingsley Rd,h,S,Nelson,26/07/2016,Darebin,Northern Metropolitan
Reservoir,28 Mendip Rd,h,S,Barry,26/07/2016,Darebin,Northern Metropolitan
Reservoir,54 Pine St,h,S,Barry,26/07/2016,Darebin,Northern Metropolitan
Reservoir,1/21 Crookston Rd,h,PI,Barry,27/06/2016,Darebin,Northern Metropolitan
Reservoir,1/173 Edwardes St,u,S,Nelson,27/06/2016,Darebin,Northern Metropolitan
Reservoir,1/14 Ludeman Ct,u,S,Ray,27/06/2016,Darebin,Northern Metropolitan
Reservoir,6 Mattea Ct,u,S,Harcourts,27/06/2016,Darebin,Northern Metropolitan
Reservoir,124 Rathcown Rd,h,S,hockingstuart,27/06/2016,Darebin,Northern Metropolitan
Reservoir,15 Berwick St,h,S,Love,27/11/2016,Darebin,Northern Metropolitan
Reservoir,10 Dumbarton St,h,S,Barry,27/11/2016,Darebin,Northern Metropolitan
Reservoir,657 Gilbert Rd,h,S,Nelson,27/11/2016,Darebin,Northern Metropolitan
Reservoir,24 Home St,h,S,Barry,27/11/2016,Darebin,Northern Metropolitan
Reservoir,89 McMahon Rd,h,SP,McGrath,27/11/2016,Darebin,Northern Metropolitan
Reservoir,1 Mendip Rd,h,S,RW,27/11/2016,Darebin,Northern Metropolitan
Reservoir,72 Oconnor St,h,S,Nelson,27/11/2016,Darebin,Northern Metropolitan
Reservoir,40 Powell St,h,S,Nelson,27/11/2016,Darebin,Northern Metropolitan
Reservoir,17 Steane St,h,SP,hockingstuart,27/11/2016,Darebin,Northern Metropolitan
Reservoir,81 Barton St,h,S,Nelson,28/05/2016,Darebin,Northern Metropolitan
Reservoir,16 Birdwood St,h,SP,Nelson,28/05/2016,Darebin,Northern Metropolitan
Reservoir,11 Carrington Rd,h,S,Barry,28/05/2016,Darebin,Northern Metropolitan
Reservoir,1/9 Daventry St,u,S,Barry,28/05/2016,Darebin,Northern Metropolitan
Reservoir,1/23 George St,u,S,Barry,28/05/2016,Darebin,Northern Metropolitan
Reservoir,39 Leamington St,h,S,Ray,28/05/2016,Darebin,Northern Metropolitan
Reservoir,6 MacKenzie St,h,S,Nelson,28/05/2016,Darebin,Northern Metropolitan
Reservoir,12 Nutwood St,h,S,Nelson,28/05/2016,Darebin,Northern Metropolitan
Reservoir,20 Rodman St,h,S,Barry,28/05/2016,Darebin,Northern Metropolitan
Reservoir,56 Gloucester St,h,S,Nelson,28/08/2016,Darebin,Northern Metropolitan
Reservoir,42 Oconnor St,h,S,Nelson,28/08/2016,Darebin,Northern Metropolitan
Reservoir,4/77 Pine St,u,S,Barry,28/08/2016,Darebin,Northern Metropolitan
Reservoir,39 Shand Rd,h,VB,Ray,28/08/2016,Darebin,Northern Metropolitan
Reservoir,183 Wilson Bvd,h,S,Ray,28/08/2016,Darebin,Northern Metropolitan
Reservoir,27 Ashton St,h,S,Barry,30/07/2016,Darebin,Northern Metropolitan
Reservoir,46 Bourke St,h,S,Ray,30/07/2016,Darebin,Northern Metropolitan
Reservoir,2/14 Ludeman Ct,u,SP,Love,30/07/2016,Darebin,Northern Metropolitan
Richmond,24 Butler St,h,S,Biggin,3/09/2016,Yarra,Northern Metropolitan
Richmond,81 Erin St,h,S,Biggin,3/09/2016,Yarra,Northern Metropolitan
Richmond,52 Lyndhurst St,t,S,Jellis,3/09/2016,Yarra,Northern Metropolitan
Richmond,409/120 Palmer St,u,PI,LITTLE,3/09/2016,Yarra,Northern Metropolitan
Richmond,6/25 River St,u,S,hockingstuart,3/09/2016,Yarra,Northern Metropolitan
Richmond,29/9 Tennyson St,u,S,Biggin,3/09/2016,Yarra,Northern Metropolitan
Richmond,2/65 Westbank Tce,u,SP,Domain,3/09/2016,Yarra,Northern Metropolitan
Richmond,7 Bank St,h,S,hockingstuart,3/12/2016,Yarra,Northern Metropolitan
Richmond,29 Bowen St,h,PI,Blue,3/12/2016,Yarra,Northern Metropolitan
Richmond,3/11 Brougham St,u,S,Biggin,3/12/2016,Yarra,Northern Metropolitan
Richmond,131 Lord St,h,S,Jellis,3/12/2016,Yarra,Northern Metropolitan
Richmond,60 Somerset St,h,S,Biggin,3/12/2016,Yarra,Northern Metropolitan
Richmond,234 Coppin St,h,S,Dingle,4/02/2016,Yarra,Northern Metropolitan
Richmond,502/39 Bosisto St,u,SP,Biggin,4/03/2017,Yarra,Northern Metropolitan
Richmond,412/10 Burnley St,u,SP,Biggin,4/03/2017,Yarra,Northern Metropolitan
Richmond,3/24 Davison St,u,S,Biggin,4/03/2017,Yarra,Northern Metropolitan
Richmond,78 Davison St,h,SP,Jellis,4/03/2017,Yarra,Northern Metropolitan
Richmond,28/81 Edinburgh St,u,S,Jellis,4/03/2017,Yarra,Northern Metropolitan
Richmond,32 Jubilee Pl,h,S,hockingstuart,4/03/2017,Yarra,Northern Metropolitan
Richmond,318/185 Lennox St,u,PI,hockingstuart,4/03/2017,Yarra,Northern Metropolitan
Richmond,45 Lord St,h,S,Biggin,4/03/2017,Yarra,Northern Metropolitan
Richmond,414/6 Lord St,u,S,Biggin,4/03/2017,Yarra,Northern Metropolitan
Richmond,101/18 Tanner St,u,S,Biggin,4/03/2017,Yarra,Northern Metropolitan
Richmond,247 Church St,h,PI,Jellis,4/06/2016,Yarra,Northern Metropolitan
Richmond,32 Duke St,h,S,Jellis,4/06/2016,Yarra,Northern Metropolitan
Richmond,193 Mary St,h,S,Biggin,4/06/2016,Yarra,Northern Metropolitan
Richmond,36/86 Burnley St,u,SP,Jellis,6/08/2016,Yarra,Northern Metropolitan
Richmond,21 Gardner St,h,S,Biggin,6/08/2016,Yarra,Northern Metropolitan
Richmond,33a River St,h,S,hockingstuart,6/08/2016,Yarra,Northern Metropolitan
Richmond,28 Stawell St,h,S,hockingstuart,6/08/2016,Yarra,Northern Metropolitan
Richmond,52 Brighton St,h,S,Biggin,7/05/2016,Yarra,Northern Metropolitan
Richmond,31 Johnson St,h,PI,Peter,7/05/2016,Yarra,Northern Metropolitan
Richmond,21 Leslie St,h,S,Biggin,7/05/2016,Yarra,Northern Metropolitan
Richmond,110/61 Stawell St,u,PI,McGrath,7/05/2016,Yarra,Northern Metropolitan
Richmond,305/28 Burnley St,u,S,Biggin,7/11/2016,Yarra,Northern Metropolitan
Richmond,30 Cameron St,h,SP,Marshall,7/11/2016,Yarra,Northern Metropolitan
Richmond,32 Cameron St,h,S,Marshall,7/11/2016,Yarra,Northern Metropolitan
Richmond,315/6 Lord St,u,VB,Jellis,7/11/2016,Yarra,Northern Metropolitan
Richmond,53/69 Palmer St,u,S,Jellis,7/11/2016,Yarra,Northern Metropolitan
Richmond,12/104 Rowena Pde,u,S,Biggin,7/11/2016,Yarra,Northern Metropolitan
Richmond,406/20 Burnley St,u,PI,Ray,8/10/2016,Yarra,Northern Metropolitan
Richmond,255 Coppin St,h,PI,Jellis,8/10/2016,Yarra,Northern Metropolitan
Richmond,13 McKay St,h,VB,Jellis,8/10/2016,Yarra,Northern Metropolitan
Richmond,249 Punt Rd,h,VB,Jellis,8/10/2016,Yarra,Northern Metropolitan
Richmond,303/18 Tanner St,h,PI,Dingle,8/10/2016,Yarra,Northern Metropolitan
Richmond,229/253 Bridge Rd,u,SP,Biggin,10/09/2016,Yarra,Northern Metropolitan
Richmond,12/200 Brighton St,u,S,Jellis,10/09/2016,Yarra,Northern Metropolitan
Richmond,6/33 Goodwood St,u,S,Marshall,10/09/2016,Yarra,Northern Metropolitan
Richmond,2/175 Kent St,t,S,Jellis,10/09/2016,Yarra,Northern Metropolitan
Richmond,503/6 Lord St,u,S,Jellis,10/09/2016,Yarra,Northern Metropolitan
Richmond,5/285 Punt Rd,u,S,Jellis,10/09/2016,Yarra,Northern Metropolitan
Richmond,508/18 Tanner St,u,S,hockingstuart,10/09/2016,Yarra,Northern Metropolitan
Richmond,6 Berry St,h,PI,hockingstuart,10/12/2016,Yarra,Northern Metropolitan
Richmond,50B Duke St,h,S,Biggin,10/12/2016,Yarra,Northern Metropolitan
Richmond,22 Garfield St,h,S,Biggin,10/12/2016,Yarra,Northern Metropolitan
Richmond,8 George St,h,S,Biggin,10/12/2016,Yarra,Northern Metropolitan
Richmond,308 Lennox St,h,S,Biggin,10/12/2016,Yarra,Northern Metropolitan
Richmond,47 Lord St,h,S,Biggin,10/12/2016,Yarra,Northern Metropolitan
Richmond,149 Mary St,h,S,Abercromby's,10/12/2016,Yarra,Northern Metropolitan
Richmond,26 Thomas St,h,S,Biggin,10/12/2016,Yarra,Northern Metropolitan
Richmond,28/8 Hull St,u,PI,Biggin,11/02/2017,Yarra,Northern Metropolitan
Richmond,73 Brighton St,h,S,Kay,12/11/2016,Yarra,Northern Metropolitan
Richmond,36 Charlotte St,h,S,Biggin,12/11/2016,Yarra,Northern Metropolitan
Richmond,25 Egan St,h,S,Marshall,12/11/2016,Yarra,Northern Metropolitan
Richmond,8 Hodgson Tce,h,S,Biggin,12/11/2016,Yarra,Northern Metropolitan
Richmond,35A Hunter St,t,S,Jellis,12/11/2016,Yarra,Northern Metropolitan
Richmond,41 Shelley St,h,S,Biggin,12/11/2016,Yarra,Northern Metropolitan
Richmond,7/42 Baker St,u,SP,Caine,13/08/2016,Yarra,Northern Metropolitan
Richmond,41 Clifton St,h,S,Jellis,13/08/2016,Yarra,Northern Metropolitan
Richmond,9/13 Manton St,u,S,Biggin,13/08/2016,Yarra,Northern Metropolitan
Richmond,38a Buckingham St,t,S,Jellis,14/05/2016,Yarra,Northern Metropolitan
Richmond,77 Buckingham St,h,S,Biggin,14/05/2016,Yarra,Northern Metropolitan
Richmond,143 Burnley St,h,PI,hockingstuart,14/05/2016,Yarra,Northern Metropolitan
Richmond,27 Glass St,h,S,Whiting,14/05/2016,Yarra,Northern Metropolitan
Richmond,704/8 Howard St,u,SP,Nelson,14/05/2016,Yarra,Northern Metropolitan
Richmond,10/8 Hull St,u,SP,Jellis,14/05/2016,Yarra,Northern Metropolitan
Richmond,292 Lennox St,h,PI,Abercromby's,14/05/2016,Yarra,Northern Metropolitan
Richmond,8 Malleson St,h,S,Jellis,14/05/2016,Yarra,Northern Metropolitan
Richmond,603/120 Palmer St,u,S,LITTLE,14/05/2016,Yarra,Northern Metropolitan
Richmond,3 Portland St,h,S,Jellis,14/05/2016,Yarra,Northern Metropolitan
Richmond,31 Westbank Tce,h,S,hockingstuart,14/05/2016,Yarra,Northern Metropolitan
Richmond,106/28 Burnley St,u,PI,Collins,15/10/2016,Yarra,Northern Metropolitan
Richmond,6/366 Church St,u,S,Jellis,15/10/2016,Yarra,Northern Metropolitan
Richmond,4a Gardner St,t,S,hockingstuart,15/10/2016,Yarra,Northern Metropolitan
Richmond,42 Hunter St,h,S,Biggin,15/10/2016,Yarra,Northern Metropolitan
Richmond,48 Rooney St,h,S,Jellis,15/10/2016,Yarra,Northern Metropolitan
Richmond,35 Shelley St,h,S,Biggin,15/10/2016,Yarra,Northern Metropolitan
Richmond,401/18 Tanner St,u,S,Biggin,15/10/2016,Yarra,Northern Metropolitan
Richmond,29 Bennett St,h,S,Jellis,16/04/2016,Yarra,Northern Metropolitan
Richmond,2/310 Burnley St,t,S,Biggin,16/04/2016,Yarra,Northern Metropolitan
Richmond,30 Highett St,h,S,Biggin,16/04/2016,Yarra,Northern Metropolitan
Richmond,9/63 Stawell St,u,S,Biggin,16/04/2016,Yarra,Northern Metropolitan
Richmond,80 Bunting St,h,S,hockingstuart,16/07/2016,Yarra,Northern Metropolitan
Richmond,215 Burnley St,h,S,Collins,16/07/2016,Yarra,Northern Metropolitan
Richmond,6/361 Church St,u,S,Jellis,16/07/2016,Yarra,Northern Metropolitan
Richmond,158 Mary St,h,S,hockingstuart,16/07/2016,Yarra,Northern Metropolitan
Richmond,3 Type St,h,S,Jellis,16/07/2016,Yarra,Northern Metropolitan
Richmond,18 Buckingham St,h,S,Biggin,17/09/2016,Yarra,Northern Metropolitan
Richmond,36 Elm Gr,h,S,Marshall,17/09/2016,Yarra,Northern Metropolitan
Richmond,6 Kennedy St,h,S,Nelson,17/09/2016,Yarra,Northern Metropolitan
Richmond,117 Lord St,h,S,Biggin,17/09/2016,Yarra,Northern Metropolitan
Richmond,110 Mary St,h,S,hockingstuart,17/09/2016,Yarra,Northern Metropolitan
Richmond,58 Rooney St,h,S,Biggin,17/09/2016,Yarra,Northern Metropolitan
Richmond,8 Survey St,h,S,Collins,17/09/2016,Yarra,Northern Metropolitan
Richmond,305/45 York St,u,S,hockingstuart,17/09/2016,Yarra,Northern Metropolitan
Richmond,6 Brady St,h,S,Biggin,18/03/2017,Yarra,Northern Metropolitan
Richmond,83 Buckingham St,h,S,Marshall,18/03/2017,Yarra,Northern Metropolitan
Richmond,48 Docker St,h,VB,Jellis,18/03/2017,Yarra,Northern Metropolitan
Richmond,16/10 Elaine Ct,u,S,Biggin,18/03/2017,Yarra,Northern Metropolitan
Richmond,14 Hunter St,h,S,hockingstuart,18/03/2017,Yarra,Northern Metropolitan
Richmond,21A Kent St,t,S,Jellis,18/03/2017,Yarra,Northern Metropolitan
Richmond,9 Type St,h,PI,Biggin,18/03/2017,Yarra,Northern Metropolitan
Richmond,40 York St,h,VB,Jellis,18/03/2017,Yarra,Northern Metropolitan
Richmond,134 Coppin St,h,S,Jellis,18/06/2016,Yarra,Northern Metropolitan
Richmond,28 Corsair St,h,S,Biggin,18/06/2016,Yarra,Northern Metropolitan
Richmond,27/16 Goodwood St,t,SP,hockingstuart,18/06/2016,Yarra,Northern Metropolitan
Richmond,5 Koorang La,h,PI,Biggin,18/06/2016,Yarra,Northern Metropolitan
Richmond,1 Newry St,h,S,Jellis,18/06/2016,Yarra,Northern Metropolitan
Richmond,7/1 Princess St,t,S,Marshall,18/06/2016,Yarra,Northern Metropolitan
Richmond,20 Stillman St,h,S,Biggin,18/06/2016,Yarra,Northern Metropolitan
Richmond,45 Westbank Tce,h,S,Jellis,18/06/2016,Yarra,Northern Metropolitan
Richmond,7 Bowen St,h,S,Biggin,19/11/2016,Yarra,Northern Metropolitan
Richmond,10/200 Brighton St,u,S,Woodards,19/11/2016,Yarra,Northern Metropolitan
Richmond,207/12 Coppin St,u,PI,Jellis,19/11/2016,Yarra,Northern Metropolitan
Richmond,51 Hunter St,h,S,hockingstuart,19/11/2016,Yarra,Northern Metropolitan
Richmond,103/8 Howard St,u,PI,Dingle,22/05/2016,Yarra,Northern Metropolitan
Richmond,2 Kimber St,h,S,Steveway,22/05/2016,Yarra,Northern Metropolitan
Richmond,249 Punt Rd,h,S,Biggin,22/05/2016,Yarra,Northern Metropolitan
Richmond,31/15 River Bvd,u,S,Biggin,22/05/2016,Yarra,Northern Metropolitan
Richmond,140/73 River St,u,SP,Biggin,22/05/2016,Yarra,Northern Metropolitan
Richmond,176 Buckingham St,h,S,Biggin,22/08/2016,Yarra,Northern Metropolitan
Richmond,301/633 Church St,u,S,Biggin,22/08/2016,Yarra,Northern Metropolitan
Richmond,7/182 Coppin St,u,S,Jellis,22/08/2016,Yarra,Northern Metropolitan
Richmond,19 Dickens St,h,S,Jellis,22/08/2016,Yarra,Northern Metropolitan
Richmond,23a Dickmann St,t,PI,Jellis,22/08/2016,Yarra,Northern Metropolitan
Richmond,1 Griffiths St,h,S,Biggin,22/08/2016,Yarra,Northern Metropolitan
Richmond,8 Neptune St,h,S,Biggin,22/08/2016,Yarra,Northern Metropolitan
Richmond,606/120 Palmer St,u,PI,LITTLE,22/08/2016,Yarra,Northern Metropolitan
Richmond,4/1 Princess St,h,S,hockingstuart,22/08/2016,Yarra,Northern Metropolitan
Richmond,211/18 Tanner St,u,SP,RT,22/08/2016,Yarra,Northern Metropolitan
Richmond,29 Westbank Tce,h,S,hockingstuart,22/08/2016,Yarra,Northern Metropolitan
Richmond,57 Neptune St,h,S,hockingstuart,23/04/2016,Yarra,Northern Metropolitan
Richmond,41 Cameron St,h,S,RT,24/09/2016,Yarra,Northern Metropolitan
Richmond,320 Church St,h,S,Jellis,24/09/2016,Yarra,Northern Metropolitan
Richmond,2 Francis St,h,S,Biggin,24/09/2016,Yarra,Northern Metropolitan
Richmond,3 Jika Pl,h,S,hockingstuart,24/09/2016,Yarra,Northern Metropolitan
Richmond,3 Mary St,h,S,Jellis,24/09/2016,Yarra,Northern Metropolitan
Richmond,46 Park Gr,h,PI,Biggin,24/09/2016,Yarra,Northern Metropolitan
Richmond,3/77 River St,u,S,Biggin,24/09/2016,Yarra,Northern Metropolitan
Richmond,22a Stanley St,h,S,Biggin,24/09/2016,Yarra,Northern Metropolitan
Richmond,10 Botherambo St,t,SP,Jellis,25/02/2017,Yarra,Northern Metropolitan
Richmond,288 Church St,h,S,Abercromby's,25/02/2017,Yarra,Northern Metropolitan
Richmond,25 Dickmann St,h,S,Marshall,25/02/2017,Yarra,Northern Metropolitan
Richmond,12 Longfield St,h,S,hockingstuart,25/02/2017,Yarra,Northern Metropolitan
Richmond,1/7 Sanders Pl,t,S,Jellis,25/02/2017,Yarra,Northern Metropolitan
Richmond,302/366 Church St,u,S,Jellis,26/07/2016,Yarra,Northern Metropolitan
Richmond,28 Farmer St,h,SP,Jellis,26/07/2016,Yarra,Northern Metropolitan
Richmond,23 Gardner St,t,S,Jellis,27/06/2016,Yarra,Northern Metropolitan
Richmond,239 Punt Rd,h,S,Jellis,27/06/2016,Yarra,Northern Metropolitan
Richmond,30 Rowena Pde,h,S,Biggin,27/06/2016,Yarra,Northern Metropolitan
Richmond,201/61 Stawell St,u,PI,hockingstuart,27/06/2016,Yarra,Northern Metropolitan
Richmond,3/61 Stawell St,u,S,Jellis,27/06/2016,Yarra,Northern Metropolitan
Richmond,5 Birch Sq,h,VB,Jellis,27/11/2016,Yarra,Northern Metropolitan
Richmond,4 Burgess St,h,S,Rendina,27/11/2016,Yarra,Northern Metropolitan
Richmond,601/10 Burnley St,u,S,Biggin,27/11/2016,Yarra,Northern Metropolitan
Richmond,408/633 Church St,u,S,Biggin,27/11/2016,Yarra,Northern Metropolitan
Richmond,5/10 Elaine Ct,u,S,Jellis,27/11/2016,Yarra,Northern Metropolitan
Richmond,1 Hodgson Tce,h,S,Biggin,27/11/2016,Yarra,Northern Metropolitan
Richmond,9 Hosie St,h,S,Biggin,27/11/2016,Yarra,Northern Metropolitan
Richmond,104/8 Howard St,u,VB,RT,27/11/2016,Yarra,Northern Metropolitan
Richmond,52 Hunter St,h,SP,Biggin,27/11/2016,Yarra,Northern Metropolitan
Richmond,3 Longfield St,h,PI,hockingstuart,27/11/2016,Yarra,Northern Metropolitan
Richmond,25 Palmer St,h,S,Nelson,27/11/2016,Yarra,Northern Metropolitan
Richmond,4/199 Punt Rd,u,S,Biggin,27/11/2016,Yarra,Northern Metropolitan
Richmond,43 Type St,h,S,Biggin,27/11/2016,Yarra,Northern Metropolitan
Richmond,50 Canterbury St,h,S,Biggin,28/05/2016,Yarra,Northern Metropolitan
Richmond,183 Mary St,h,PI,Biggin,28/05/2016,Yarra,Northern Metropolitan
Richmond,153/73 River St,u,SP,Biggin,28/05/2016,Yarra,Northern Metropolitan
Richmond,21 Crown St,h,S,Biggin,28/08/2016,Yarra,Northern Metropolitan
Richmond,219/6 Lord St,u,PI,hockingstuart,28/08/2016,Yarra,Northern Metropolitan
Richmond,2 Peers St,h,SP,Biggin,28/08/2016,Yarra,Northern Metropolitan
Richmond,29a Abinger St,h,S,hockingstuart,30/07/2016,Yarra,Northern Metropolitan
Richmond,20 Lincoln St,h,S,Kay,30/07/2016,Yarra,Northern Metropolitan
Richmond,24 The Crofts,h,S,hockingstuart,30/07/2016,Yarra,Northern Metropolitan
Richmond,5 Union St,h,S,Biggin,30/07/2016,Yarra,Northern Metropolitan
Rosanna,20 Rowell St,h,S,Nelson,3/09/2016,Banyule,Eastern Metropolitan
Rosanna,21 Darvall St,h,S,Miles,4/06/2016,Banyule,Eastern Metropolitan
Rosanna,101 Ellesmere Pde,h,PI,Fletchers,7/05/2016,Banyule,Eastern Metropolitan
Rosanna,2/236 Lower Plenty Rd,u,VB,Miles,7/05/2016,Banyule,Eastern Metropolitan
Rosanna,21 Ruthven St,h,SP,Miles,7/05/2016,Banyule,Eastern Metropolitan
Rosanna,48 Grove Rd,h,S,Miles,10/09/2016,Banyule,Eastern Metropolitan
Rosanna,16/77 St James Rd,t,S,Nelson,10/09/2016,Banyule,Eastern Metropolitan
Rosanna,166 Rosanna Rd,h,VB,Miles,10/12/2016,Banyule,Eastern Metropolitan
Rosanna,70 McCrae Rd,h,S,Barry,11/02/2017,Banyule,Eastern Metropolitan
Rosanna,11 Thomson Dr,h,SP,Nelson,12/11/2016,Banyule,Eastern Metropolitan
Rosanna,1 Hillside Rd,h,S,Miles,13/08/2016,Banyule,Eastern Metropolitan
Rosanna,1/249 Lower Plenty Rd,h,SP,hockingstuart,13/08/2016,Banyule,Eastern Metropolitan
Rosanna,5/37 Grandview Gr,u,S,Miles,14/05/2016,Banyule,Eastern Metropolitan
Rosanna,1/241 Lower Plenty Rd,h,S,Buckingham,14/05/2016,Banyule,Eastern Metropolitan
Rosanna,1/73 Lower Plenty Rd,h,SP,Nelson,14/05/2016,Banyule,Eastern Metropolitan
Rosanna,3/9 Mountain View Pde,h,SP,Nelson,14/05/2016,Banyule,Eastern Metropolitan
Rosanna,3/201 Rosanna Rd,u,S,Miles,14/05/2016,Banyule,Eastern Metropolitan
Rosanna,27 Thomson Dr,h,VB,Miles,14/05/2016,Banyule,Eastern Metropolitan
Rosanna,180 Grandview Gr,h,S,Nelson,16/04/2016,Banyule,Eastern Metropolitan
Rosanna,11/77 McCrae Rd,h,S,hockingstuart,16/04/2016,Banyule,Eastern Metropolitan
Rosanna,68 Finlayson St,h,S,Miles,16/07/2016,Banyule,Eastern Metropolitan
Rosanna,51 Davies St,h,S,Fletchers,17/09/2016,Banyule,Eastern Metropolitan
Rosanna,109 Ellesmere Pde,h,SP,Miles,17/09/2016,Banyule,Eastern Metropolitan
Rosanna,3/81 Lower Plenty Rd,u,PI,Fletchers,18/03/2017,Banyule,Eastern Metropolitan
Rosanna,13/77 St James Rd,t,SP,Nelson,18/03/2017,Banyule,Eastern Metropolitan
Rosanna,206 Waiora Rd,h,S,Bekdon,18/06/2016,Banyule,Eastern Metropolitan
Rosanna,22 Douglas St,h,S,Miles,19/11/2016,Banyule,Eastern Metropolitan
Rosanna,54 Grove Rd,h,S,Fletchers,22/05/2016,Banyule,Eastern Metropolitan
Rosanna,9 Greensborough Rd,h,S,Ray,24/09/2016,Banyule,Eastern Metropolitan
Rosanna,4/37 Grandview Gr,u,S,Miles,25/02/2017,Banyule,Eastern Metropolitan
Rosanna,10 Stokes St,h,S,Barry,25/02/2017,Banyule,Eastern Metropolitan
Rosanna,1/8 Stokes St,h,SP,Nelson,25/02/2017,Banyule,Eastern Metropolitan
Rosanna,14 Invermay Gr,h,S,Miles,26/07/2016,Banyule,Eastern Metropolitan
Rosanna,4/32 Lower Plenty Rd,u,S,Miles,27/11/2016,Banyule,Eastern Metropolitan
Rosanna,14 Milford Gr,h,S,Miles,27/11/2016,Banyule,Eastern Metropolitan
Rosanna,2/237 Rosanna Rd,u,S,Barry,28/05/2016,Banyule,Eastern Metropolitan
Rosanna,20 Finlayson St,h,S,Nelson,28/08/2016,Banyule,Eastern Metropolitan
Rosanna,6/3 Prospect Rd,u,S,Nelson,28/08/2016,Banyule,Eastern Metropolitan
Rosanna,7 Douglas St,h,S,Nelson,30/07/2016,Banyule,Eastern Metropolitan
Rosanna,3/25 Ellesmere Pde,t,S,Buckingham,30/07/2016,Banyule,Eastern Metropolitan
Rosanna,3/165 Mountain View Pde,t,S,Miles,30/07/2016,Banyule,Eastern Metropolitan
Rosanna,23 Silk St,h,S,Miles,30/07/2016,Banyule,Eastern Metropolitan
Seddon,56 Hamilton St,h,S,Burnham,3/09/2016,Maribyrnong,Western Metropolitan
Seddon,14 Pole St,h,S,Jas,3/12/2016,Maribyrnong,Western Metropolitan
Seddon,38 Lily St,h,VB,Jas,4/06/2016,Maribyrnong,Western Metropolitan
Seddon,24/294 Nicholson St,u,S,Village,6/08/2016,Maribyrnong,Western Metropolitan
Seddon,58 Station Rd,h,S,Sweeney,7/11/2016,Maribyrnong,Western Metropolitan
Seddon,44 Alexander St,h,SP,Jas,8/10/2016,Maribyrnong,Western Metropolitan
Seddon,50 Hyde St,h,S,Village,8/10/2016,Maribyrnong,Western Metropolitan
Seddon,38 Lily St,h,PI,Village,8/10/2016,Maribyrnong,Western Metropolitan
Seddon,15 Pentland Pde,h,S,Village,10/12/2016,Maribyrnong,Western Metropolitan
Seddon,61 Station Rd,h,S,Jas,12/11/2016,Maribyrnong,Western Metropolitan
Seddon,1/26 emma St,t,SP,Greg,14/05/2016,Maribyrnong,Western Metropolitan
Seddon,5 Henry St,h,S,Jas,15/10/2016,Maribyrnong,Western Metropolitan
Seddon,64 Pilgrim St,h,SP,Jas,15/10/2016,Maribyrnong,Western Metropolitan
Seddon,38 Alfred St,h,PI,Jas,16/04/2016,Maribyrnong,Western Metropolitan
Seddon,11 Hotham St,h,SP,Jas,16/04/2016,Maribyrnong,Western Metropolitan
Seddon,16 Margaret St,h,S,Jas,16/04/2016,Maribyrnong,Western Metropolitan
Seddon,258 Nicholson St,h,VB,Jas,16/07/2016,Maribyrnong,Western Metropolitan
Seddon,24 Perry St,h,S,Jas,16/07/2016,Maribyrnong,Western Metropolitan
Seddon,2 Skipper La,t,SP,Village,16/07/2016,Maribyrnong,Western Metropolitan
Seddon,70 Station Rd,h,S,Jas,16/07/2016,Maribyrnong,Western Metropolitan
